,dt,Country,avg
1157,1769,France,12.52991667
1158,1769,France (Europe),10.16508333
1159,1769,Germany,7.794083333
1160,1769,Greece,14.56383333
1161,1769,Guernsey,10.57641667
1162,1769,Hungary,9.42025
1163,1769,Iceland,1.155833333
1164,1769,Ireland,9.068999999999999
1165,1769,Isle Of Man,8.988333333
1166,1769,Italy,12.56608333
1167,1769,Jersey,10.57641667
1168,1769,Latvia,5.0105
1169,1769,Liechtenstein,4.4305
1170,1769,Lithuania,5.580166667
1171,1769,Luxembourg,8.862416667
1172,1769,Macedonia,10.1525
1173,1769,Malta,18.31091667
1174,1769,Moldova,8.684
1175,1769,Monaco,8.817333332999999
1176,1769,Montenegro,9.987333332999999
1177,1769,Netherlands,9.182666667000001
1178,1769,Netherlands (Europe),8.788416667
1179,1769,North America,3.8395
1180,1769,Norway,-0.170166667
1181,1769,Poland,7.089416667
1182,1769,Portugal,14.46375
1183,1769,Romania,8.501916667
1184,1769,Saint Pierre And Miquelon,3.98975
1185,1769,San Marino,13.64675
1186,1769,Serbia,9.738916667
1187,1769,Slovakia,7.1875
1188,1769,Slovenia,9.41675
1189,1769,Spain,13.39875
1190,1769,Svalbard And Jan Mayen,-7.6365
1191,1769,Sweden,2.066916667
1192,1769,Switzerland,6.826583332999999
1193,1769,Tunisia,19.796
1194,1769,Ukraine,7.417000000000001
1195,1769,United Kingdom,8.124166667
1196,1769,United Kingdom (Europe),8.279833333
1197,1769,United States,10.4465
1198,1770,Albania,12.37641667
1199,1770,Andorra,10.82866667
1200,1770,Austria,5.868166667000001
1201,1770,Bahamas,24.64883333
1202,1770,Belarus,5.7023333329999994
1203,1770,Belgium,9.129166667
1204,1770,Bosnia And Herzegovina,10.17833333
1205,1770,Bulgaria,10.262
1206,1770,Croatia,11.08516667
1207,1770,Czech Republic,7.2416666670000005
1208,1770,Denmark (Europe),7.46875
1209,1770,Estonia,4.701583333
1210,1770,Europe,7.4995
1211,1770,Faroe Islands,5.928166667
1212,1770,Finland,0.948916667
1213,1770,France,12.37875
1214,1770,France (Europe),10.00441667
1215,1770,Germany,7.7895833329999995
1216,1770,Greece,14.52775
1217,1770,Guernsey,10.47116667
1218,1770,Hungary,9.439416667
1219,1770,Iceland,0.804
1220,1770,Ireland,8.8345
1221,1770,Isle Of Man,8.7815
1222,1770,Italy,12.51708333
1223,1770,Jersey,10.47116667
1224,1770,Latvia,5.188166667
1225,1770,Liechtenstein,4.3565
1226,1770,Lithuania,5.745833332999999
1227,1770,Luxembourg,8.800333333
1228,1770,Macedonia,10.14241667
1229,1770,Malta,18.23133333
1230,1770,Moldova,8.753
1231,1770,Monaco,8.70725
1232,1770,Montenegro,9.978833332999999
1233,1770,Netherlands,9.192416667
1234,1770,Netherlands (Europe),8.800583332999999
1235,1770,Norway,-0.46383333299999996
1236,1770,Poland,7.177416667
1237,1770,Portugal,14.31825
1238,1770,Romania,8.54425
1239,1770,Saint Pierre And Miquelon,3.9730000000000003
1240,1770,San Marino,13.62008333
1241,1770,Serbia,9.745333333
1242,1770,Slovakia,7.225083333
1243,1770,Slovenia,9.38925
1244,1770,Spain,13.24875
1245,1770,Svalbard And Jan Mayen,-7.902083332999999
1246,1770,Sweden,1.91175
1247,1770,Switzerland,6.693583332999999
1248,1770,Tunisia,19.68558333
1249,1770,Ukraine,7.502916667
1250,1770,United Kingdom,7.95
1251,1770,United Kingdom (Europe),8.101083333
1252,1771,Albania,12.37083333
1253,1771,Andorra,11.30891667
1254,1771,Austria,5.453583332999999
1255,1771,Bahamas,25.21325
1256,1771,Belarus,4.7700833330000005
1257,1771,Belgium,8.764583333
1258,1771,Bosnia And Herzegovina,10.01725
1259,1771,Bulgaria,10.0765
1260,1771,Croatia,10.87658333
1261,1771,Czech Republic,6.4825
1262,1771,Denmark (Europe),6.66975
1263,1771,Estonia,3.689666667
1264,1771,Europe,7.250583333
1265,1771,Faroe Islands,6.1339999999999995
1266,1771,Finland,0.5459166670000001
1267,1771,France,12.62083333
1268,1771,France (Europe),10.24033333
1269,1771,Germany,7.109166667
1270,1771,Greece,14.59408333
1271,1771,Guernsey,10.58808333
1272,1771,Hungary,8.944083333
1273,1771,Iceland,1.1865
1274,1771,Ireland,8.953416667
1275,1771,Isle Of Man,8.7185
1276,1771,Italy,12.67966667
1277,1771,Jersey,10.58808333
1278,1771,Latvia,4.118916667
1279,1771,Liechtenstein,4.190416667
1280,1771,Lithuania,4.6745
1281,1771,Luxembourg,8.497916667
1282,1771,Macedonia,10.07875
1283,1771,Malta,18.58991667
1284,1771,Moldova,8.251583333
1285,1771,Monaco,9.096833333
1286,1771,Montenegro,9.8885
1287,1771,Netherlands,8.59925
1288,1771,Netherlands (Europe),8.187833333
1289,1771,Norway,-0.437166667
1290,1771,Poland,6.201833333
1291,1771,Portugal,14.79466667
1292,1771,Romania,8.129583333
1293,1771,Saint Pierre And Miquelon,4.267583333
1294,1771,San Marino,13.63141667
1295,1771,Serbia,9.517666667
1296,1771,Slovakia,6.544416667
1297,1771,Slovenia,9.168166667000001
1298,1771,Spain,13.74041667
1299,1771,Svalbard And Jan Mayen,-7.461666667
1300,1771,Sweden,1.5719999999999998
1301,1771,Switzerland,6.780416667000001
1302,1771,Tunisia,20.15541667
1303,1771,Ukraine,6.922916667000001
1304,1771,United Kingdom,7.885083333
1305,1771,United Kingdom (Europe),8.012916667
1306,1772,Albania,13.71141667
1307,1772,Andorra,12.26716667
1308,1772,Austria,7.33025
1309,1772,Belarus,5.904583333
1310,1772,Belgium,9.875833333
1311,1772,Bosnia And Herzegovina,11.60641667
1312,1772,Bulgaria,11.36533333
1313,1772,Croatia,12.55258333
1314,1772,Czech Republic,8.417333333
1315,1772,Denmark (Europe),7.4805
1316,1772,Estonia,4.375
1317,1772,Europe,8.188916667
1318,1772,Faroe Islands,5.976833332999999
1319,1772,Finland,0.7715833329999999
1320,1772,France,13.48916667
1321,1772,France (Europe),11.23225
1322,1772,Germany,8.607083333
1323,1772,Greece,15.72625
1324,1772,Guernsey,11.177
1325,1772,Hungary,10.68808333
1326,1772,Iceland,1.03
1327,1772,Ireland,9.038333332999999
1328,1772,Isle Of Man,8.901166667
1329,1772,Italy,14.04825
1330,1772,Jersey,11.177
1331,1772,Latvia,5.008833333
1332,1772,Liechtenstein,5.810833333
1333,1772,Lithuania,5.782833332999999
1334,1772,Luxembourg,9.699166667
1335,1772,Macedonia,11.41716667
1336,1772,Malta,19.60066667
1337,1772,Moldova,9.53075
1338,1772,Monaco,10.35191667
1339,1772,Montenegro,11.345
1340,1772,Netherlands,9.671583333
1341,1772,Netherlands (Europe),9.277833333
1342,1772,Norway,-0.369333333
1343,1772,Poland,7.777333333
1344,1772,Portugal,15.23966667
1345,1772,Romania,9.559583332999999
1346,1772,Saint Pierre And Miquelon,4.447833333
1347,1772,San Marino,15.1825
1348,1772,Serbia,11.03466667
1349,1772,Slovakia,8.334166667
1350,1772,Slovenia,10.91525
1351,1772,Spain,14.37075
1352,1772,Svalbard And Jan Mayen,-7.4065833329999995
1353,1772,Sweden,1.850416667
1354,1772,Switzerland,8.160583333
1355,1772,Tunisia,20.97875
1356,1772,Ukraine,8.05925
1357,1772,United Kingdom,8.156166667
1358,1772,United Kingdom (Europe),8.283083332999999
1359,1773,Albania,12.693
1360,1773,Andorra,10.89175
1361,1773,Austria,6.43075
1362,1773,Bahamas,25.21066667
1363,1773,Belarus,6.65925
1364,1773,Belgium,9.70975
1365,1773,Bosnia And Herzegovina,10.53833333
1366,1773,Bulgaria,10.722999999999999
1367,1773,Croatia,11.46625
1368,1773,Czech Republic,8.101166667000001
1369,1773,Denmark (Europe),8.478333333
1370,1773,Estonia,5.8964166670000004
1371,1773,Europe,8.141833333
1372,1773,Faroe Islands,6.5835
1373,1773,Finland,2.0789166669999997
1374,1773,France,12.64675
1375,1773,France (Europe),10.22866667
1376,1773,Germany,8.618333332999999
1377,1773,Greece,14.865
1378,1773,Guernsey,10.63033333
1379,1773,Hungary,10.05116667
1380,1773,Iceland,1.36825
1381,1773,Ireland,8.995
1382,1773,Isle Of Man,8.994166667
1383,1773,Italy,12.64241667
1384,1773,Jersey,10.63033333
1385,1773,Latvia,6.363916667000001
1386,1773,Liechtenstein,4.755583333
1387,1773,Lithuania,6.880916667
1388,1773,Luxembourg,9.391833333
1389,1773,Macedonia,10.50658333
1390,1773,Malta,18.386
1391,1773,Moldova,9.40925
1392,1773,Monaco,8.73225
1393,1773,Montenegro,10.329
1394,1773,Netherlands,9.90925
1395,1773,Netherlands (Europe),9.52275
1396,1773,Norway,0.6015
1397,1773,Poland,8.177666667
1398,1773,Portugal,14.43491667
1399,1773,Romania,9.131083333
1400,1773,Saint Pierre And Miquelon,4.5995
1401,1773,San Marino,13.79891667
1402,1773,Serbia,10.18591667
1403,1773,Slovakia,7.982583332999999
1404,1773,Slovenia,9.768583332999999
1405,1773,Spain,13.33591667
1406,1773,Svalbard And Jan Mayen,-7.2249166670000005
1407,1773,Sweden,3.1608333330000002
1408,1773,Switzerland,6.96875
1409,1773,Tunisia,19.82841667
1410,1773,Ukraine,8.220166667
1411,1773,United Kingdom,8.248083333
1412,1773,United Kingdom (Europe),8.38725
1413,1774,Albania,12.89633333
1414,1774,Andorra,11.3235
1415,1774,Austria,6.1093333329999995
1416,1774,Belarus,5.95625
1417,1774,Belgium,9.3295
1418,1774,Bosnia And Herzegovina,10.53458333
1419,1774,Bulgaria,10.8885
1420,1774,Canada,-13.08933333
1421,1774,Croatia,11.376
1422,1774,Czech Republic,7.57175
1423,1774,Denmark (Europe),7.074333332999999
1424,1774,Estonia,4.57225
1425,1774,Europe,7.7795
1426,1774,Faroe Islands,6.04425
1427,1774,Finland,0.982583333
1428,1774,France,12.87791667
1429,1774,France (Europe),10.39858333
1430,1774,Germany,7.841333333
1431,1774,Greece,15.19016667
1432,1774,Guernsey,10.84525
1433,1774,Hungary,9.822416667
1434,1774,Iceland,1.29225
1435,1774,Ireland,9.075166667000001
1436,1774,Isle Of Man,8.817333332999999
1437,1774,Italy,12.72291667
1438,1774,Jersey,10.84525
1439,1774,Latvia,5.098
1440,1774,Liechtenstein,4.433333333
1441,1774,Lithuania,5.707999999999999
1442,1774,Luxembourg,9.041166667
1443,1774,Macedonia,10.69716667
1444,1774,Malta,18.81641667
1445,1774,Moldova,9.34525
1446,1774,Monaco,8.927083332999999
1447,1774,Montenegro,10.4415
1448,1774,Netherlands,9.256583333
1449,1774,Netherlands (Europe),8.843916667
1450,1774,North America,-5.092666667
1451,1774,Norway,-0.45175
1452,1774,Poland,7.291666667
1453,1774,Portugal,15.13966667
1454,1774,Romania,9.086666667000001
1455,1774,Saint Pierre And Miquelon,4.468999999999999
1456,1774,San Marino,13.76475
1457,1774,Serbia,10.21666667
1458,1774,Slovakia,7.585666667000001
1459,1774,Slovenia,9.60475
1460,1774,Spain,13.95591667
1461,1774,Svalbard And Jan Mayen,-7.174583332999999
1462,1774,Sweden,1.668833333
1463,1774,Switzerland,6.83025
1464,1774,Tunisia,20.34066667
1465,1774,Ukraine,8.09175
1466,1774,United Kingdom,8.053583332999999
1467,1774,United Kingdom (Europe),8.144416667
1468,1774,United States,1.6030000000000002
1469,1775,Albania,13.22175
1470,1775,Andorra,11.57866667
1471,1775,Austria,6.765
1472,1775,Bahamas,26.29827273
1473,1775,Belarus,7.117833332999999
1474,1775,Belgium,10.14283333
1475,1775,Bosnia And Herzegovina,10.987
1476,1775,Bulgaria,11.27375
1477,1775,Canada,-4.210833333
1478,1775,Croatia,11.87533333
1479,1775,Czech Republic,8.5615
1480,1775,Denmark (Europe),8.75975
1481,1775,Estonia,6.264416667000001
1482,1775,Europe,8.668916667000001
1483,1775,Faroe Islands,7.212333332999999
1484,1775,Finland,2.534166667
1485,1775,France,13.27383333
1486,1775,France (Europe),10.835
1487,1775,Germany,8.950666667
1488,1775,Greece,15.44758333
1489,1775,Guernsey,11.42308333
1490,1775,Hungary,10.507
1491,1775,Iceland,2.065833333
1492,1775,Ireland,9.819583332999999
1493,1775,Isle Of Man,9.7675
1494,1775,Italy,13.14858333
1495,1775,Jersey,11.42308333
1496,1775,Latvia,6.740833332999999
1497,1775,Liechtenstein,5.025083333
1498,1775,Lithuania,7.285
1499,1775,Luxembourg,9.775416667
1500,1775,Macedonia,11.03741667
1501,1775,Malta,19.01341667
1502,1775,Moldova,9.95175
1503,1775,Monaco,9.367583332999999
1504,1775,Montenegro,10.82641667
1505,1775,Netherlands,10.297
1506,1775,Netherlands (Europe),9.902999999999999
1507,1775,North America,2.970333333
1508,1775,Norway,1.078416667
1509,1775,Poland,8.660416667
1510,1775,Portugal,15.242
1511,1775,Romania,9.65275
1512,1775,Saint Pierre And Miquelon,5.0915
1513,1775,San Marino,14.20983333
1514,1775,Serbia,10.67916667
1515,1775,Slovakia,8.465416667000001
1516,1775,Slovenia,10.12275
1517,1775,Spain,14.10375
1518,1775,Svalbard And Jan Mayen,-6.58275
1519,1775,Sweden,3.569833333
1520,1775,Switzerland,7.3815
1521,1775,Tunisia,20.50058333
1522,1775,Ukraine,8.761833333
1523,1775,United Kingdom,8.988999999999999
1524,1775,United Kingdom (Europe),9.1295
1525,1775,United States,9.499166667
1526,1776,Albania,12.20591667
1527,1776,Andorra,11.16383333
1528,1776,Austria,5.632166667000001
1529,1776,Bahamas,26.111
1530,1776,Belarus,5.7775
1531,1776,Belgium,9.24175
1532,1776,Bosnia And Herzegovina,9.938333333
1533,1776,Bulgaria,10.10475
1534,1776,Canada,-5.41175
1535,1776,Croatia,10.82275
1536,1776,Czech Republic,7.038416667000001
1537,1776,Denmark (Europe),7.645666667
1538,1776,Estonia,5.11975
1539,1776,Europe,7.656333332999999
1540,1776,Faroe Islands,6.262666667
1541,1776,Finland,1.652833333
1542,1776,France,12.66883333
1543,1776,France (Europe),10.30958333
1544,1776,Germany,7.7256666670000005
1545,1776,Greece,14.41466667
1546,1776,Guernsey,10.77483333
1547,1776,Hungary,9.197416667
1548,1776,Iceland,1.1118333329999999
1549,1776,Ireland,9.071833332999999
1550,1776,Isle Of Man,8.98225
1551,1776,Italy,12.41391667
1552,1776,Jersey,10.77483333
1553,1776,Latvia,5.483333332999999
1554,1776,Liechtenstein,4.20525
1555,1776,Lithuania,5.923833332999999
1556,1776,Luxembourg,8.908583333
1557,1776,Macedonia,9.9705
1558,1776,Malta,18.24416667
1559,1776,Moldova,8.6425
1560,1776,Monaco,8.933416667000001
1561,1776,Montenegro,9.776
1562,1776,Netherlands,9.248083333
1563,1776,Netherlands (Europe),8.852583333
1564,1776,North America,1.449363636
1565,1776,Norway,0.05975
1566,1776,Poland,7.1045
1567,1776,Portugal,14.6795
1568,1776,Romania,8.37375
1569,1776,Saint Pierre And Miquelon,4.061909091
1570,1776,San Marino,13.3815
1571,1776,Serbia,9.5285
1572,1776,Slovakia,7.01225
1573,1776,Slovenia,9.109083333
1574,1776,Spain,13.59841667
1575,1776,Svalbard And Jan Mayen,-7.457000000000001
1576,1776,Sweden,2.4955
1577,1776,Switzerland,6.7335
1578,1776,Tunisia,19.81916667
1579,1776,Ukraine,7.461583332999999
1580,1776,United Kingdom,8.159083333
1581,1776,United Kingdom (Europe),8.30925
1582,1776,United States,8.11
1583,1777,Albania,12.22016667
1584,1777,Andorra,10.9375
1585,1777,Austria,5.877583333
1586,1777,Bahamas,25.561999999999998
1587,1777,Belarus,5.38725
1588,1777,Belgium,9.17375
1589,1777,Bosnia And Herzegovina,10.02033333
1590,1777,Bulgaria,10.1175
1591,1777,Canada,-5.417416667
1592,1777,Croatia,10.94541667
1593,1777,Czech Republic,7.220833333
1594,1777,Denmark (Europe),7.299333333
1595,1777,Estonia,4.44425
1596,1777,Europe,7.468083332999999
1597,1777,Faroe Islands,6.284
1598,1777,Finland,0.9415
1599,1777,France,12.52775
1600,1777,France (Europe),10.169
1601,1777,Germany,7.690333333
1602,1777,Greece,14.40808333
1603,1777,Guernsey,10.77025
1604,1777,Hungary,9.346666667000001
1605,1777,Iceland,1.118416667
1606,1777,Ireland,9.237166667
1607,1777,Isle Of Man,9.15625
1608,1777,Italy,12.286
1609,1777,Jersey,10.77025
1610,1777,Latvia,4.866583333
1611,1777,Liechtenstein,4.27675
1612,1777,Lithuania,5.388999999999999
1613,1777,Luxembourg,8.8365
1614,1777,Macedonia,9.992333333
1615,1777,Malta,18.11466667
1616,1777,Moldova,8.56475
1617,1777,Monaco,8.641583333
1618,1777,Montenegro,9.820666667000001
1619,1777,Netherlands,9.1385
1620,1777,Netherlands (Europe),8.743666667000001
1621,1777,North America,1.7914166669999998
1622,1777,Norway,-0.318583333
1623,1777,Poland,6.933083333
1624,1777,Portugal,14.52691667
1625,1777,Romania,8.383583332999999
1626,1777,Saint Pierre And Miquelon,3.823666667
1627,1777,San Marino,13.36166667
1628,1777,Serbia,9.601416667
1629,1777,Slovakia,7.130166667
1630,1777,Slovenia,9.265666667
1631,1777,Spain,13.4195
1632,1777,Svalbard And Jan Mayen,-7.7135
1633,1777,Sweden,1.907666667
1634,1777,Switzerland,6.584833333
1635,1777,Tunisia,19.63308333
1636,1777,Turkey,12.6885
1637,1777,Ukraine,7.300666667000001
1638,1777,United Kingdom,8.2595
1639,1777,United Kingdom (Europe),8.426666667000001
1640,1777,United States,8.30475
1641,1778,Albania,13.15133333
1642,1778,Andorra,11.47175
1643,1778,Austria,7.0700833329999995
1644,1778,Belarus,6.30475
1645,1778,Belgium,9.937416667
1646,1778,Bosnia And Herzegovina,11.10525
1647,1778,Bulgaria,11.06083333
1648,1778,Canada,-8.7756
1649,1778,Croatia,12.07608333
1650,1778,Czech Republic,8.512
1651,1778,Denmark (Europe),8.036083332999999
1652,1778,Estonia,4.880166667
1653,1778,Europe,8.16925
1654,1778,Faroe Islands,6.650166667000001
1655,1778,Finland,1.021
1656,1778,France,13.07075
1657,1778,France (Europe),10.77141667
1658,1778,Germany,8.708166667
1659,1778,Greece,15.22475
1660,1778,Guernsey,11.23766667
1661,1778,Hungary,10.5805
1662,1778,Iceland,1.403583333
1663,1778,Ireland,9.6155
1664,1778,Isle Of Man,9.617583332999999
1665,1778,Italy,13.16033333
1666,1778,Jersey,11.23766667
1667,1778,Latvia,5.524416667000001
1668,1778,Liechtenstein,5.207083333
1669,1778,Lithuania,6.27175
1670,1778,Luxembourg,9.635166667
1671,1778,Macedonia,10.93825
1672,1778,Malta,18.77916667
1673,1778,Moldova,9.54175
1674,1778,Monaco,9.344416667
1675,1778,Montenegro,10.8255
1676,1778,Netherlands,9.92075
1677,1778,Netherlands (Europe),9.537583332999999
1678,1778,North America,-1.179
1679,1778,Norway,0.0055
1680,1778,Poland,8.086666667000001
1681,1778,Portugal,14.79258333
1682,1778,Romania,9.438416667
1683,1778,Saint Pierre And Miquelon,2.157833333
1684,1778,San Marino,14.38066667
1685,1778,Serbia,10.67058333
1686,1778,Slovakia,8.409666667
1687,1778,Slovenia,10.41041667
1688,1778,Spain,13.78
1689,1778,Svalbard And Jan Mayen,-7.572166667
1690,1778,Sweden,2.2599166669999997
1691,1778,Switzerland,7.422999999999999
1692,1778,Tunisia,20.15008333
1693,1778,Turkey,11.93125
1694,1778,Ukraine,8.1865
1695,1778,United Kingdom,8.729583332999999
1696,1778,United Kingdom (Europe),8.9105
1697,1778,United States,5.362
1698,1779,Albania,13.18166667
1699,1779,Andorra,11.677
1700,1779,Austria,7.225583332999999
1701,1779,Belarus,7.143583333
1702,1779,Belgium,10.68691667
1703,1779,Bosnia And Herzegovina,11.16275
1704,1779,Bulgaria,11.13491667
1705,1779,Canada,-5.099083333
1706,1779,Croatia,12.14816667
1707,1779,Czech Republic,8.825416667
1708,1779,Denmark (Europe),9.453916667
1709,1779,Estonia,6.240833332999999
1710,1779,Europe,8.800166667000001
1711,1779,Faroe Islands,7.736833333
1712,1779,Finland,2.322916667
1713,1779,France,13.42308333
1714,1779,France (Europe),11.14766667
1715,1779,Georgia,2.3055
1716,1779,Germany,9.46975
1717,1779,Greece,15.24916667
1718,1779,Guernsey,11.82291667
1719,1779,Hungary,10.69958333
1720,1779,Iceland,2.155
1721,1779,Ireland,10.40475
1722,1779,Isle Of Man,10.56
1723,1779,Italy,13.35166667
1724,1779,Jersey,11.82291667
1725,1779,Latvia,6.824
1726,1779,Liechtenstein,5.532583333
1727,1779,Lithuania,7.45375
1728,1779,Luxembourg,10.28408333
1729,1779,Macedonia,10.97216667
1730,1779,Malta,18.82166667
1731,1779,Moldova,9.80625
1732,1779,Monaco,9.639333333
1733,1779,Montenegro,10.86583333
1734,1779,Netherlands,10.90283333
1735,1779,Netherlands (Europe),10.53641667
1736,1779,North America,-8.990666667000001
1737,1779,Norway,1.277416667
1738,1779,Poland,8.810583333
1739,1779,Portugal,14.96333333
1740,1779,Romania,9.599
1741,1779,Saint Pierre And Miquelon,-3.7273333330000002
1742,1779,San Marino,14.52358333
1743,1779,Serbia,10.72916667
1744,1779,Slovakia,8.635
1745,1779,Slovenia,10.50366667
1746,1779,Spain,13.95616667
1747,1779,Svalbard And Jan Mayen,-7.0965
1748,1779,Sweden,3.815416667
1749,1779,Switzerland,7.77675
1750,1779,Tunisia,20.22358333
1751,1779,Turkey,12.03133333
1752,1779,Ukraine,8.578916667
1753,1779,United Kingdom,9.651333333
1754,1779,United Kingdom (Europe),9.878416667
1755,1779,United States,-0.713666667
1756,1780,Albania,12.91841667
1757,1780,Andorra,11.77491667
1758,1780,Armenia,13.362
1759,1780,Austria,6.056416667000001
1760,1780,Belarus,5.543916667
1761,1780,Belgium,9.59875
